id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover
708,INDUSINDBK,Mar 2024,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,781,778.0,62019,432404,19734,514935,2001,197,106527,406211,514935,19.56369677362945,38.55469091544986,14.252273197764223,6.885742949503957,1.8795270558159352,0.08884210853387606
710,INFY,Mar 2013,40352,28814,11538.0,29.0,2365,5,1099,12799,26.0,9429,21.0,25.0,782,286.0,37708,0,8281,46275,7139,1140,2116,35880,46275,23.366871530531323,28.59337827121332,24.81707638048113,0.0,2780.6,0.8720043219881145
711,INFY,Mar 2014,50133,36743,13390.0,27.0,2664,9,1317,14728,28.0,10656,23.0,34.0,783,286.0,44244,0,12436,56966,8378,961,4331,43296,56966,21.255460475136136,26.70895418187621,23.92993487536492,0.0,1783.7777777777778,0.8800512586455078
712,INFY,Mar 2015,53319,38436,14883.0,28.0,3430,12,1017,17284,28.0,12372,27.0,55.0,784,572.0,50164,0,15553,66289,11346,776,2270,51897,66289,23.20373600405109,27.913126652787934,24.385052034058656,0.0,1526.0833333333333,0.804341595136448
713,INFY,Mar 2016,62441,45362,17079.0,27.0,3120,0,1459,18740,28.0,13489,29.0,41.0,785,1144.0,60600,0,13354,75098,13386,960,1892,58860,75098,21.602793036626576,27.352220496148366,21.84665716506867,0.0,,0.8314602253056007
714,INFY,Mar 2017,68484,49880,18604.0,27.0,3050,0,1703,19951,28.0,14353,31.0,41.0,786,1144.0,67838,0,14166,83148,14179,1365,16423,51181,83148,20.958180012849716,27.165469306699375,20.80687715635963,0.0,,0.8236397748592871
715,INFY,Mar 2018,70522,51700,18822.0,27.0,3311,0,1863,20270,21.0,16029,37.0,59.0,787,1088.0,63835,0,14426,79349,12574,1606,12163,53006,79349,22.729077451008195,26.68954368849437,24.689247262141308,0.0,,0.888757262221326
716,INFY,Mar 2019,82675,62505,20170.0,24.0,2882,0,2011,21041,27.0,15410,35.0,60.0,788,2170.0,62778,0,19118,84066,15710,1388,11261,55707,84066,18.639250075597218,24.396734200181434,23.726673646609594,0.0,,0.9834534770299527
717,INFY,Mar 2020,90791,68524,22267.0,25.0,2803,170,2893,22007,24.0,16639,39.0,45.0,789,2122.0,63328,4633,21717,91800,23789,954,8792,58265,91800,18.32670639160269,24.525558700752278,25.422459893048128,0.0707868601986249,147.47058823529412,0.98900871459695
718,INFY,Mar 2021,100472,72583,27889.0,28.0,2201,195,3267,26628,27.0,19423,45.0,59.0,790,2124.0,74227,5325,25835,107511,25505,922,14205,66879,107511,19.331754120550997,27.757982323433396,25.43909051616875,0.06974368377624393,154.30769230769232,0.9345276297309113
719,INFY,Mar 2022,121641,90150,31491.0,26.0,2295,200,3476,30110,26.0,22146,53.0,59.0,791,2098.0,73252,5474,35905,116729,25800,416,20324,70189,116729,18.20603250548746,25.88847510296693,29.39084273390843,0.07264764432647644,168.93,1.0420803742000702
720,INFY,Mar 2023,146767,111637,35130.0,24.0,2701,284,4225,33322,28.0,24108,58.0,73.0,792,2069.0,73338,8299,40890,124596,29225,288,19478,75605,124596,16.426035825492104,23.93589839677857,31.970506716883047,0.11005609558794277,133.20774647887325,1.1779431121384314
721,INFY,Mar 2024,153670,117245,36425.0,24.0,4711,470,4678,35988,27.0,26248,63.0,,793,2071.0,86045,8359,39545,136020,27622,293,24623,83482,136020,17.08075746730006,23.703390381987376,29.788006718416632,0.09486358890553362,87.52340425531915,1.129760329363329
723,IOC,Mar 2013,461780,447919,13861.0,3.0,3499,7164,5692,4504,19.0,3627,3.0,36.0,795,2428.0,60609,89671,89170,241878,66774,27240,17351,130514,241878,0.7854389536142752,3.0016458053618607,5.753763662610847,1.422513761758967,2.4232272473478504,1.9091363863750057
724,IOC,Mar 2014,488345,471123,17222.0,4.0,5064,5948,6360,9978,30.0,6967,5.0,30.0,796,2428.0,65485,94916,103124,265953,72554,38061,15895,139443,265953,1.4266553358793475,3.526605166429471,10.258713353849778,1.39761165019952,3.7468056489576327,1.8362079013961115
725,IOC,Mar 2015,449507,438932,10575.0,2.0,5860,4201,5219,7014,31.0,4872,3.0,33.0,797,2428.0,66404,64893,100158,233883,76781,40378,16069,100655,233883,1.0838540890353208,2.352577379217676,7.078103207810321,0.942773709902371,3.912163770530826,1.9219310509955834
726,IOC,Mar 2016,346045,324007,22038.0,6.0,5219,3487,5698,18072,31.0,12413,8.0,28.0,798,2370.0,87610,58552,83184,231715,100033,26219,31185,74278,231715,3.587105723244087,6.3685358840613215,13.79528784174261,0.6507223827517226,7.816747920848867,1.4934078501607577
727,IOC,Mar 2017,355379,321230,34149.0,10.0,4356,3743,6806,27956,27.0,20385,14.0,45.0,799,4739.0,97357,63271,108352,273719,115958,16778,43687,97295,273719,5.736129596852938,9.609177807354964,19.966502115655853,0.6197206550697383,10.287202778519903,1.2983398972665299
728,IOC,Mar 2018,421492,379834,41658.0,10.0,4331,3875,7664,34450,34.0,22626,15.0,90.0,800,9479.0,104395,65650,116336,295860,124053,19130,44806,107871,295860,5.36807341539104,9.883461607812247,19.869329258654304,0.5765143931011468,11.868129032258064,1.424633272493747
729,IOC,Mar 2019,528158,492896,35262.0,7.0,4097,4925,8506,25927,33.0,17274,12.0,49.0,801,9181.0,103288,96765,126128,335363,132494,28281,44112,130476,335363,3.2706122031664764,6.676411225428754,15.358898896584835,0.8603704131805209,7.991675126903553,1.5748845281083483
730,IOC,Mar 2020,483763,467710,16053.0,3.0,-7165,5792,10273,-7177,-74.0,-1876,-1.0,-437.0,802,9181.0,86217,129790,104773,329962,147022,32845,35571,114524,329962,-0.3877931962551911,3.31836043682547,-1.9664982494391918,1.3605107025304515,1.5345303867403315,1.4661173104781762
731,IOC,Mar 2021,363950,324021,39929.0,11.0,4696,2933,10941,30751,29.0,21762,15.0,51.0,803,9181.0,102657,116649,126658,355145,157085,36291,44717,117053,355145,5.9793927737326555,10.971012501717269,19.458502476796795,1.043017578998194,15.214797136038186,1.0247898047563537
732,IOC,Mar 2022,589321,541563,47758.0,8.0,4332,5454,12348,34289,25.0,25727,18.0,46.0,804,9181.0,124354,132020,145327,410882,160514,47469,52352,150546,410882,4.365532536597202,8.103902626921492,19.266110008611975,0.9886546598270116,9.550788412174551,1.4342863262112389
733,IOC,Mar 2023,841756,811073,30683.0,4.0,5124,7588,13181,15038,22.0,11704,7.0,42.0,805,13772.0,125949,148977,153298,441995,180048,51133,52190,158624,441995,1.3904266794653084,3.6451180627165116,8.37669355358178,1.0662463051366653,4.7188982604111755,1.9044468828832906
734,IOC,Mar 2024,776352,700706,75646.0,10.0,5389,7881,15866,57288,25.0,43161,30.0,40.0,806,13772.0,169645,132628,166639,482683,195998,61032,65542,160111,482683,5.559462717942377,9.743776019125345,23.53162465856491,0.7230954600718581,10.282324578099226,1.6084096601703395
736,IRCTC,Mar 2015,1059,907,152.0,14.0,82,0,20,214,39.0,131,13.0,20.0,808,20.0,424,0,718,1162,155,16,0,990,1162,12.370160528800756,14.353163361661943,29.504504504504503,0.0,,0.9121447028423773
737,IRCTC,Mar 2016,1367,1176,190.0,14.0,139,0,21,309,39.0,189,19.0,40.0,809,20.0,522,0,895,1437,159,14,0,1264,1437,13.825896122896856,13.89904901243599,34.87084870848708,0.0,,0.9512874043145442
738,IRCTC,Mar 2017,1520,1206,314.0,21.0,67,3,22,355,35.0,229,11.0,49.0,810,40.0,747,0,1040,1826,170,17,0,1639,1826,15.06578947368421,20.657894736842106,29.09783989834816,0.0,127.0,0.8324205914567361
739,IRCTC,Mar 2018,1466,1192,274.0,19.0,99,3,24,346,36.0,221,11.0,21.0,811,40.0,915,0,1365,2319,190,8,0,2122,2319,15.075034106412005,18.69031377899045,23.141361256544503,0.0,124.33333333333333,0.631896551724138
740,IRCTC,Mar 2019,1870,1487,383.0,20.0,126,2,29,479,36.0,309,4.0,98.0,812,160.0,911,0,1523,2594,182,40,0,2372,2594,16.524064171122994,20.481283422459892,28.851540616246496,0.0,254.5,0.7208943716268311
741,IRCTC,Mar 2020,2264,1562,703.0,31.0,77,10,40,730,30.0,513,6.0,39.0,813,160.0,1154,0,1928,3241,285,16,0,2941,3241,22.659010600706715,31.051236749116605,39.04109589041096,0.0,78.0,0.6983343615052436
742,IRCTC,Mar 2021,777,589,188.0,24.0,124,8,46,258,27.0,187,2.0,43.0,814,160.0,1296,79,1618,3153,311,24,0,2818,3153,24.066924066924066,24.195624195624195,12.843406593406591,0.05425824175824176,39.0,0.24643196955280686
743,IRCTC,Mar 2022,1879,1005,874.0,47.0,72,11,49,885,26.0,660,8.0,42.0,815,160.0,1710,105,1909,3884,335,26,0,3522,3884,35.125066524747204,46.514103246407664,35.294117647058826,0.05614973262032086,86.0,0.4839041977852176
744,IRCTC,Mar 2023,3541,2265,1276.0,36.0,148,16,54,1354,26.0,1006,13.0,44.0,816,160.0,2318,84,2526,5089,351,34,0,4704,5089,28.410053657158997,36.0350183563965,40.597255851493145,0.03389830508474576,89.0,0.6958145018667715
745,IRCTC,Mar 2024,4270,2804,1466.0,34.0,106,19,57,1496,26.0,1111,14.0,47.0,817,160.0,3070,60,2801,6091,343,443,0,5306,6091,26.01873536299766,34.33255269320843,34.39628482972136,0.018575851393188854,82.73684210526316,0.700919238345371
747,IRFC,Mar 2013,5550,22,5528.0,100.0,2,4075,0,1454,64.0,522,222.0,21.0,819,2352.0,4042,58753,5608,70755,13,0,13,70729,70755,9.405405405405405,99.6036036036036,8.163903659680951,9.188770722552393,1.3570552147239263,0.07843968624125504
748,IRFC,Mar 2014,6197,19,6178.0,100.0,1,4607,0,1572,55.0,701,209.0,6.0,820,3352.0,4210,69917,6451,83930,13,0,11,83906,83930,11.311925125060514,99.69340003227369,9.270034382438508,9.245834435334567,1.3412198827870632,0.07383533897295365
749,IRFC,Mar 2015,6939,34,6905.0,100.0,1,4992,0,1914,60.0,758,212.0,20.0,821,3584.0,5098,71270,7696,87647,12,0,9,87626,87647,10.923764231157227,99.5100158524283,8.730707210320203,8.208938032711357,1.3834134615384615,0.07916985179184684
750,IRFC,Mar 2016,7507,38,7468.0,99.0,1,5519,0,1950,56.0,849,188.0,40.0,822,4526.0,6999,87503,9372,108400,12,0,8,108381,108400,11.309444518449448,99.48048488077794,7.366594360086768,7.592451193058569,1.3533248776952347,0.06925212867039972
751,IRFC,Mar 2017,9047,26,9021.0,100.0,0,6888,0,2133,56.0,934,143.0,40.0,823,6526.0,5483,106395,11245,129650,12,0,8,129630,129650,10.323864264397038,99.71261191555212,7.7775002081772,8.85960529602798,1.3096689895470384,0.06978017740069417
752,IRFC,Mar 2018,9267,38,9229.0,100.0,1,6638,0,2592,21.0,2055,3.0,18.0,824,6526.0,7402,134006,13534,161468,11,0,14,161443,161468,22.17546131434121,99.58994280781268,14.754451464675475,9.621338311315336,1.3904790599578187,0.057392176778061285
753,IRFC,Mar 2019,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,825,9380.0,15648,173933,7642,206604,11,0,13,206579,206604,20.25327824681157,99.55990659241961,9.009908902029727,6.94953651909861,1.354637663448613,0.053890795390192786
754,IRFC,Mar 2020,13421,66,13355.0,100.0,0,10163,0,3192,0.0,3192,3.0,0.0,826,11880.0,18419,234377,10828,275504,11,0,12,275482,275504,23.783622680873258,99.50823336562105,10.535001155153635,7.7354698174857255,1.3140804880448687,0.04871417941598156
755,IRFC,Mar 2021,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,827,13069.0,22845,323145,21423,380482,45,0,12,380424,380482,28.000760890241583,99.27715427049648,12.29604054129309,8.997744612128974,1.3933434190620273,0.04145016439717095
756,IRFC,Mar 2022,20299,123,20177.0,99.0,2,14075,14,6090,0.0,6090,5.0,30.0,828,13069.0,27928,388440,20544,449980,38,0,10,449932,449980,30.001477905315532,99.39898517168334,14.854745469180672,9.474839622411396,1.433676731793961,0.045110893817503
757,IRFC,Mar 2023,23722,134,23588.0,99.0,41,17447,14,6167,0.0,6167,5.0,32.0,829,13069.0,31612,418935,26744,490359,19,0,14,490326,490359,25.996964842761994,99.4351235140376,13.802287325708914,9.376133031937513,1.354330257350834,0.048376801486258024
758,IRFC,Mar 2024,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,830,13069.0,36110,412039,23865,485082,22,4,54,485003,485082,24.064552448864703,99.50459748545694,13.038085361638096,8.378352548852153,1.3194865927068304,0.05492874415306247
760,ITC,Mar 2013,31618,20398,11221.0,35.0,852,108,859,11106,31.0,7704,6.0,55.0,832,790.0,22368,102,12069,35329,12140,2062,5981,15146,35329,24.36586754380416,35.48927825921943,33.26712151308403,0.0044045254339753,111.78703703703704,0.8949588157038127
761,ITC,Mar 2014,35306,22227,13080.0,37.0,966,29,965,13052,31.0,9001,7.0,54.0,833,795.0,26442,242,13369,40848,12921,3117,7284,17526,40848,25.49425026907608,37.04752733246474,33.04695818188493,0.00888497264750156,484.3448275862069,0.8643262828045437
762,ITC,Mar 2015,38817,24566,14252.0,37.0,1229,91,1028,14362,32.0,9779,8.0,52.0,834,802.0,30934,269,13948,45952,15303,2700,6943,21006,45952,25.192570265605273,36.715871911791226,30.813587093521555,0.008476178472397277,170.12087912087912,0.844729282729805
763,ITC,Mar 2016,39192,24661,14531.0,37.0,1483,78,1077,14859,36.0,9501,8.0,73.0,835,805.0,41875,84,8888,51651,15107,2560,11748,22237,51651,24.242192284139623,37.07644417228006,22.261012183692596,0.0019681349578256793,205.30769230769232,0.7587702315496012
764,ITC,Mar 2017,42768,27298,15470.0,36.0,1759,49,1153,16026,35.0,10477,8.0,56.0,836,1215.0,45198,46,9440,55898,15893,3730,17581,18694,55898,24.497287691732136,36.171904227459784,22.57341693060134,0.0009911016310085537,351.61224489795916,0.7651078750581416
765,ITC,Mar 2018,43449,26928,16521.0,38.0,2240,115,1236,17409,34.0,11493,9.0,56.0,837,1220.0,51290,36,11695,64241,16524,5508,22053,20156,64241,26.45170199544293,38.02389007802251,21.88725956960579,0.0006855836983431727,163.1391304347826,0.6763437679986302
766,ITC,Mar 2019,48340,29802,18537.0,38.0,2080,71,1397,19150,33.0,12836,10.0,56.0,838,1226.0,57915,13,12585,71739,19374,4136,25043,23185,71739,26.553578816714936,38.347124534546964,21.70406317106576,0.00021981366564650582,290.38028169014086,0.6738409211296663
767,ITC,Mar 2020,49388,30044,19344.0,39.0,2417,81,1645,20035,22.0,15593,12.0,82.0,839,1229.0,64044,277,11760,77311,21713,3256,28663,23678,77311,31.57244674819794,39.16740908722767,23.88889740015014,0.004243714859130115,268.65432098765433,0.638830681671194
768,ITC,Mar 2021,49257,32193,17065.0,35.0,2577,58,1646,17938,25.0,13383,11.0,101.0,840,1231.0,59116,271,13143,73761,23298,4011,24871,21580,73761,27.16974237164261,34.64482205574842,22.17674449434106,0.004490695477819941,338.6551724137931,0.6678009761388286
769,ITC,Mar 2022,60645,40021,20623.0,34.0,1910,60,1732,20740,25.0,15503,12.0,93.0,841,1232.0,61223,249,14491,77196,24232,3226,24841,24898,77196,25.563525434908072,34.00610108005606,24.822672324073334,0.003986870546793691,375.55,0.7855875228311981
770,ITC,Mar 2023,70919,45215,25704.0,36.0,2098,78,1809,25915,25.0,19477,15.0,100.0,842,1243.0,67912,306,16370,85831,25851,3003,29415,27561,85831,27.463726222873987,36.24416587938352,28.16426867182416,0.004424842744559323,356.43589743589746,0.8262728649656297
771,ITC,Mar 2024,70866,44634,26233.0,37.0,2804,80,1816,27140,24.0,20751,16.0,84.0,843,1248.0,73259,303,16944,91754,27820,2861,31114,29959,91754,29.282025230717128,37.0177518132814,27.851074395694365,0.004066731984914169,362.9625,0.7723477995509732
773,JINDALSTEL,Mar 2013,19807,13701,6106.0,31.0,333,1067,1539,3833,24.0,2952,31.0,5.0,1036,93.0,21159,24618,11202,57073,19429,19230,809,17605,57073,14.903821881153128,30.82748523249356,13.890457368718238,1.1583850931677018,6.034676663542643,0.3470467646698088
774,JINDALSTEL,Mar 2014,19286,13487,5799.0,30.0,349,1807,1829,2512,25.0,1896,21.0,7.0,1037,91.0,22519,36368,9935,68913,34989,17811,342,15771,68913,9.830965467178263,30.068443430467696,8.385670057496682,1.6084918177797434,3.4023242944106253,0.27986011347641226
775,JINDALSTEL,Mar 2015,19401,13937,5464.0,28.0,-1399,2875,2733,-1543,-6.0,-1452,-14.0,0.0,1038,91.0,20951,45501,8994,75537,46643,9073,1785,18035,75537,-7.48415030153085,28.163496726972838,-6.900484744796122,2.162389506700884,1.413913043478261,0.2568444185553908
776,JINDALSTEL,Mar 2016,19469,16032,3437.0,18.0,-79,3254,4068,-3964,-22.0,-3087,-32.0,0.0,1039,91.0,32345,46797,13166,92398,65038,11827,392,15142,92398,-15.855976167240229,17.653705891417122,-9.517203107658158,1.4427487976322604,1.031960663798402,0.21070574356865335
777,JINDALSTEL,Mar 2017,21603,16894,4709.0,22.0,-362,3441,3949,-3043,-17.0,-2538,-25.0,0.0,1040,92.0,29959,45850,14674,90575,65932,9716,368,14559,90575,-11.74836828218303,21.797898440031478,-8.44564240790656,1.5257395760540415,1.2632955536181343,0.23850952249516974
778,JINDALSTEL,Mar 2018,33286,26817,6469.0,19.0,-584,3866,3883,-1864,-13.0,-1616,-15.0,0.0,1041,97.0,30288,42962,15884,89230,68450,4978,146,15657,89230,-4.85489394940816,19.43459712792165,-5.3184136909659365,1.413921342767813,1.5222452146921883,0.37303179388329166
779,JINDALSTEL,Mar 2019,46966,38553,8412.0,18.0,-1470,4264,5480,-2802,-14.0,-2412,-17.0,0.0,1042,97.0,31988,39559,17357,89001,69039,4027,150,15784,89001,-5.135630030234638,17.910829110420305,-7.517531556802244,1.2329437431821724,1.6280487804878048,0.5277078651685393
780,JINDALSTEL,Mar 2020,37923,31092,6831.0,18.0,74,3768,3429,-291,37.0,-400,-1.0,0.0,1043,102.0,32035,36824,20780,89742,69381,3126,181,17055,89742,-1.0547688737705352,18.01281544181631,-1.2446712512057752,1.1458443538600367,1.8325371549893843,0.4225733483391462
781,JINDALSTEL,Mar 2021,34579,23646,10933.0,32.0,313,2753,2414,6078,30.0,4267,36.0,0.0,1044,102.0,31713,29910,16116,77840,54349,1712,1156,20624,77840,12.339859452268719,31.61745568119379,13.411912619833414,0.9401225836869401,4.084998183799492,0.44422605053891906
782,JINDALSTEL,Mar 2022,51166,35650,15515.0,30.0,-1840,1888,2097,9690,30.0,6766,56.0,5.0,1045,101.0,35524,13502,27517,76644,45488,2538,470,28147,76644,13.223625063518742,30.322870656295198,18.992280701754385,0.37900350877192984,7.243114406779661,0.6675886904218259
783,JINDALSTEL,Mar 2023,53212,43270,9942.0,19.0,-539,1446,2691,5266,25.0,3974,31.0,6.0,1046,100.0,38606,13046,17674,69427,43542,7870,907,17108,69427,7.468240246560925,18.683755543862286,10.267142045160957,0.3370536867669095,6.502766251728907,0.7664453310671641
784,JINDALSTEL,Mar 2024,50354,40153,10202.0,20.0,156,1294,2822,6241,5.0,5943,58.0,3.0,1047,100.0,44216,16472,17888,78676,48384,9611,819,19862,78676,11.802438733764944,20.260555268697622,13.410506363390198,0.3716941962270963,8.004636785162287,0.6400172860847018
786,JIOFIN,Mar 2023,45,6,39.0,88.0,10,0,0,49,37.0,31,,0.0,1033,2.0,114118,743,66,114930,158,38,108141,6593,114930,68.88888888888889,86.66666666666667,0.027164388363126533,0.006510690501226779,,0.00039154267815191856
787,JIOFIN,Mar 2024,1855,296,1559.0,84.0,429,10,22,1956,18.0,1605,3.0,0.0,1034,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.01280529055238779
789,JSWENERGY,Mar 2013,8870,6069,2801.0,32.0,9,963,662,1186,23.0,901,6.0,36.0,1020,1640.0,4564,10377,3798,20378,13925,977,955,4521,20378,10.15783540022548,31.578354002254795,14.522888459058672,1.6726305609284333,2.917964693665628,0.43527333398763374
790,JSWENERGY,Mar 2014,8648,5394,3255.0,38.0,-179,1206,810,1060,27.0,760,5.0,43.0,1021,1640.0,4931,10106,2567,19244,13635,615,888,4107,19244,8.788159111933396,37.638760407030524,11.565971693806118,1.5379698676000608,2.5505804311774463,0.44936347103143676
791,JSWENERGY,Mar 2015,9347,5723,3624.0,39.0,196,1137,790,1892,27.0,1358,8.0,24.0,1022,1640.0,5878,9294,2608,19420,13191,454,1619,4157,19420,14.528725794372527,38.7717984380015,18.063314711359403,1.2362330407023145,3.3597185576077395,0.48128314710879977
792,JSWENERGY,Mar 2016,9824,5796,4029.0,41.0,340,1498,854,2017,28.0,1460,9.0,22.0,1023,1627.0,8077,14862,3973,28539,20298,321,1012,6908,28539,14.861563517915311,41.01180781758957,15.045342126957955,1.5315333882934872,2.916555407209613,0.3442307018465959
793,JSWENERGY,Mar 2017,8263,4939,3324.0,40.0,221,1685,969,892,30.0,623,4.0,13.0,1024,1628.0,8741,14349,3672,28389,19491,531,1579,6789,28389,7.53963451530921,40.22752027108798,6.00829395312952,1.3838364355289807,2.1038575667655786,0.2910531877421627
794,JSWENERGY,Mar 2018,8049,5336,2713.0,34.0,47,1456,966,338,75.0,85,0.0,0.0,1025,1640.0,9470,11883,3728,26721,18877,294,2415,5135,26721,1.0560318051931916,33.70605044104858,0.7650765076507651,1.0695769576957697,1.8956043956043955,0.30122375659593575
795,JSWENERGY,Mar 2019,9138,6283,2855.0,31.0,398,1192,1164,897,24.0,684,4.0,24.0,1026,1641.0,10181,10555,3549,25926,17825,400,2451,5251,25926,7.485226526592252,31.243160428977895,5.785823041786499,0.8928269328370834,2.7290268456375837,0.35245111273961505
796,JSWENERGY,Mar 2020,8273,5316,2957.0,36.0,376,1051,1738,544,6.0,1081,7.0,15.0,1027,1642.0,10004,9840,3445,24931,16713,391,1854,5974,24931,13.066602199927473,35.74277771062492,9.282156963764383,0.844925296239052,3.1712654614652713,0.33182255735600835
797,JSWENERGY,Mar 2021,6922,4009,2913.0,42.0,248,896,1167,1099,25.0,823,5.0,41.0,1028,1642.0,12865,8371,3328,26207,15637,473,4052,6045,26207,11.889627275353943,42.08321294423577,5.67312331977666,0.5770317777624595,3.5279017857142856,0.2641279047582707
798,JSWENERGY,Mar 2022,8167,4596,3572.0,44.0,575,777,1131,2238,22.0,1743,11.0,19.0,1029,1640.0,15775,8943,4157,30514,14831,2091,6623,6970,30514,21.341986041386065,43.73699032692543,10.008613264427218,0.5135228251507321,5.337194337194338,0.2676388661314108
799,JSWENERGY,Mar 2023,10332,7050,3282.0,32.0,674,844,1169,1943,24.0,1480,9.0,22.0,1030,1641.0,16988,25051,4737,48417,25020,4788,6033,12576,48417,14.3244289585753,31.765389082462253,7.944602501476193,1.3447313328681088,4.687203791469194,0.2133961211971002
800,JSWENERGY,Mar 2024,11486,6104,5382.0,47.0,472,2053,1633,2167,20.0,1725,10.0,19.0,1031,1641.0,19191,31573,5362,57767,28946,10285,7035,11501,57767,15.018283127285393,46.857043357130415,8.280529953917052,1.5156009984639016,2.8514369215781783,0.19883324389357246
802,JSWSTEEL,Mar 2013,38210,31698,6512.0,17.0,-307,1967,2237,1999,42.0,929,4.0,30.0,1007,284.0,16781,21625,18823,57513,34717,5898,1750,15148,57513,2.431300706621303,17.042658989793246,5.443891004980955,1.2672135950776442,3.1545500762582614,0.6643715333924504
803,JSWSTEEL,Mar 2014,51220,42051,9169.0,18.0,-1630,3048,3183,1308,70.0,402,2.0,74.0,1008,303.0,20871,35527,20939,77640,47046,9400,663,20531,77640,0.7848496680983992,17.90121046466224,1.8985548313969962,1.6778596391801266,2.4734251968503935,0.6597114889232355
804,JSWSTEEL,Mar 2015,52972,43608,9364.0,18.0,103,3493,3434,2539,32.0,1722,7.0,19.0,1009,303.0,21987,38754,24610,85654,52176,8265,599,24613,85654,3.2507739938080498,17.677263459941102,7.7254374158815615,1.7386271870794079,2.71027769825365,0.6184488575998506
805,JSWSTEEL,Mar 2016,41546,35124,6422.0,15.0,-1966,3601,3323,-2468,-80.0,-481,-1.0,-67.0,1010,301.0,18665,42204,20737,81907,56140,7271,1195,17302,81907,-1.1577528522601455,15.457565108554375,-2.536117262469683,2.225245175577349,1.237434046098306,0.5072276212335791
806,JSWSTEEL,Mar 2017,55604,43296,12308.0,22.0,18,3768,3430,5128,33.0,3467,15.0,19.0,1011,301.0,22346,43334,22024,88005,58730,4363,1366,23546,88005,6.235162937918135,22.135098194374507,15.30887093213229,1.9134543206605732,3.271231422505308,0.6318277370603943
807,JSWSTEEL,Mar 2018,71933,57017,14916.0,21.0,-177,3701,3387,7651,20.0,6113,26.0,16.0,1012,302.0,27696,39393,24579,91970,57848,5950,1469,26703,91970,8.49818581179709,20.735962631893567,21.83370240731481,1.4069933566683335,3.982437179140773,0.7821354789605306
808,JSWSTEEL,Mar 2019,84757,65827,18930.0,22.0,196,3917,4041,11168,33.0,7524,32.0,16.0,1013,301.0,34494,47396,32606,114797,62644,11889,1894,38370,114797,8.877142890852673,22.334438453461072,21.623796522488863,1.3621497341572064,4.882818483533316,0.7383206878228525
809,JSWSTEEL,Mar 2020,73326,61513,11813.0,16.0,-289,4265,4246,3013,-30.0,3919,17.0,15.0,1014,301.0,36298,61423,33798,131820,62085,27191,1259,41285,131820,5.344625371628072,16.1102473883752,10.707942839968306,1.678269898084647,2.7019929660023445,0.5562585343650432
810,JSWSTEEL,Mar 2021,79839,59661,20178.0,25.0,473,3957,4679,12015,34.0,7873,33.0,25.0,1015,302.0,46462,62392,39161,148317,64917,32566,8581,42253,148317,9.861095454602388,25.273362642317664,16.835600034214355,1.3341886921563595,5.218852666161233,0.5382997228908352
811,JSWSTEEL,Mar 2022,146371,107257,39114.0,27.0,1600,4968,6001,29745,30.0,20938,85.0,25.0,1016,301.0,66996,72237,56951,196485,99880,16905,4940,74760,196485,14.304746158733629,26.722506507436584,31.112828209281247,1.0734059467732588,8.19524959742351,0.7449474514593989
812,JSWSTEEL,Mar 2023,165960,147490,18470.0,11.0,1561,6902,7474,5655,27.0,4139,17.0,25.0,1017,301.0,65394,80853,63991,210539,104452,22166,4806,79115,210539,2.4939744516751023,11.129187756085804,6.300327269959662,1.2307329324910572,2.9022022602144304,0.7882625071839422
813,JSWSTEEL,Mar 2024,175006,146849,28157.0,16.0,1500,8105,8172,13380,33.0,8973,36.0,25.0,1018,305.0,77364,87984,62245,227898,112461,29676,7246,78515,227898,5.127252779904689,16.089162657280323,11.5528718021347,1.1328071688833383,3.659099321406539,0.7679137157851319
815,KOTAKBANK,Mar 2013,10838,6024,6603.0,-1789.0,-17,5112,179,3144,30.0,2238,15.0,2.0,995,373.0,14894,85561,15006,115835,620,0,40907,74308,115835,20.64956634065326,60.92452482007751,14.659068579288661,5.60430994956442,1.288341158059468,0.09356412137954849
816,KOTAKBANK,Mar 2014,11986,6312,7053.0,-1379.0,-12,5282,208,3695,32.0,2527,16.0,2.0,996,385.0,18699,85937,17176,122197,1264,0,38791,82142,122197,21.08293008509928,58.84365092608043,13.241458813665899,4.503091595053448,1.3330177962892844,0.09808751442343101
817,KOTAKBANK,Mar 2015,13319,6966,9718.0,-3366.0,-25,8152,237,4550,33.0,3105,20.0,2.0,997,386.0,21770,104258,22049,148464,1385,0,45589,101490,148464,23.312561003078308,72.96343569337037,14.014262502256724,4.70563278570139,1.1890333660451422,0.08971198405000538
